Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,54,1,28.0,0,1,1,2630.0,26.0,210,0
1,26,1,28.0,1,0,0,24119.0,152.0,151,0
0,74,1,38.0,0,1,1,2630.0,154.0,73,0
0,34,1,30.0,0,1,1,2630.0,156.0,288,1
1,27,1,10.0,1,0,0,23388.0,152.0,281,0
0,61,1,14.0,1,1,0,28399.0,26.0,215,0
0,26,1,47.0,0,0,1,23457.0,152.0,263,0
1,34,1,13.0,0,1,1,24316.0,124.0,42,1
0,59,1,3.0,0,2,1,32253.0,124.0,85,0
0,72,1,28.0,1,1,0,39263.0,60.0,134,0
0,33,1,23.0,0,0,1,33996.0,156.0,45,0
0,24,1,39.0,1,0,0,2630.0,152.0,142,0
1,33,1,7.0,0,0,1,2630.0,152.0,59,0
0,73,1,28.0,1,1,0,30136.0,124.0,214,0
0,37,1,47.0,1,1,0,58610.0,16.0,35,0
0,35,1,41.0,0,1,1,37553.0,124.0,248,1
0,42,1,28.0,0,1,1,39008.0,124.0,190,0
0,25,1,32.0,0,0,0,22915.0,152.0,133,0
0,59,1,18.0,1,1,0,32548.0,124.0,46,0
1,21,1,15.0,1,0,0,28529.0,160.0,156,0
1,28,1,28.0,1,0,0,27795.0,152.0,100,0
0,28,1,30.0,1,0,0,27723.0,152.0,75,0
0,34,1,29.0,0,1,0,2630.0,154.0,271,0
0,26,1,46.0,0,0,1,29751.0,152.0,94,0
0,25,1,36.0,1,0,0,2630.0,152.0,232,0
0,69,1,28.0,0,1,1,46998.0,26.0,216,0
0,53,1,13.0,0,1,1,30433.0,124.0,228,0
0,21,1,27.0,0,0,1,51428.0,152.0,272,0
0,25,1,28.0,0,0,1,47872.0,124.0,207,0
1,53,1,28.0,0,1,1,30080.0,124.0,168,1
1,57,1,48.0,1,1,0,2630.0,124.0,23,0
1,21,1,8.0,0,0,1,35610.0,160.0,216,0
0,51,1,35.0,1,1,0,18773.0,26.0,185,0
1,48,1,15.0,0,1,1,2630.0,124.0,94,0
0,36,1,12.0,0,1,1,37632.0,124.0,238,0
1,23,1,41.0,1,0,0,19948.0,152.0,103,0
0,45,1,8.0,0,1,1,38578.0,124.0,220,0
1,22,1,36.0,1,0,0,36457.0,152.0,113,0
0,46,1,8.0,1,1,0,32503.0,26.0,17,0
0,21,1,15.0,1,0,0,60300.0,160.0,112,0
1,63,1,28.0,0,1,1,2630.0,26.0,117,0
0,72,1,8.0,0,1,1,56154.0,26.0,245,0
0,25,1,28.0,1,0,0,55827.0,152.0,56,0
1,31,1,47.0,1,0,0,32535.0,152.0,101,0
1,58,1,41.0,1,1,0,31856.0,122.0,143,0
1,23,1,29.0,1,0,0,34213.0,152.0,83,0
0,54,1,8.0,1,1,0,47134.0,26.0,113,0
1,23,1,46.0,1,0,0,27282.0,152.0,214,0
0,27,1,8.0,1,0,0,34074.0,152.0,98,0
0,54,1,29.0,0,2,1,46907.0,26.0,120,1
0,78,1,28.0,1,1,0,43726.0,124.0,150,0
0,33,1,41.0,1,1,0,42839.0,26.0,279,0
1,23,1,33.0,1,0,0,24567.0,152.0,296,0
1,49,1,41.0,0,1,1,35324.0,26.0,84,0
1,29,1,29.0,1,0,0,23047.0,152.0,168,0
0,44,1,28.0,1,1,0,25411.0,60.0,181,0
0,51,1,35.0,0,1,1,46135.0,124.0,277,1
1,40,1,24.0,1,1,0,2630.0,124.0,85,0
1,63,1,28.0,0,1,1,45217.0,26.0,85,0
0,39,1,8.0,0,1,1,54413.0,26.0,188,1
1,21,1,37.0,1,0,1,28501.0,160.0,54,0
1,24,1,14.0,1,0,0,35544.0,152.0,267,0
0,36,1,13.0,0,1,1,27124.0,26.0,124,1
1,23,1,23.0,0,0,1,31115.0,152.0,262,0
0,25,1,37.0,0,0,1,2630.0,152.0,43,0
0,33,1,24.0,0,0,1,21346.0,31.0,181,1
1,22,1,12.0,1,0,0,37228.0,152.0,41,0
1,27,1,32.0,1,0,0,34109.0,152.0,15,0
0,49,1,15.0,0,1,1,37083.0,14.0,206,1
1,38,1,45.0,0,1,0,23663.0,108.0,294,0
0,25,1,28.0,0,0,1,49418.0,26.0,85,0
1,25,1,10.0,1,0,0,28628.0,152.0,198,0
0,21,1,11.0,1,0,0,30596.0,152.0,266,0
0,28,1,28.0,0,0,1,56208.0,124.0,190,1
1,47,1,28.0,0,2,1,40857.0,26.0,43,0
0,22,1,28.0,1,0,0,25946.0,152.0,80,0
0,60,1,11.0,0,1,1,32385.0,124.0,131,1
1,21,1,11.0,1,0,0,45756.0,152.0,281,0
1,25,1,47.0,0,0,1,33732.0,152.0,75,0
0,29,1,28.0,0,1,1,43996.0,124.0,129,1
1,31,1,18.0,0,0,1,17666.0,154.0,131,0
0,22,1,8.0,1,0,0,72963.0,152.0,180,0
0,25,1,2.0,1,0,0,33422.0,152.0,65,0
0,43,1,41.0,0,1,1,46664.0,12.0,178,0
0,74,1,36.0,0,1,1,2630.0,26.0,131,0
1,20,1,15.0,1,0,0,18535.0,160.0,165,0
0,36,1,48.0,0,1,1,2630.0,154.0,205,0
1,28,1,28.0,1,0,0,35715.0,152.0,290,0
0,42,1,27.0,0,1,1,23454.0,26.0,297,1
0,25,1,41.0,1,0,0,44666.0,152.0,129,0
0,45,1,13.0,0,1,1,28313.0,26.0,215,0
0,23,1,30.0,1,0,0,2630.0,152.0,131,0
1,22,1,7.0,1,0,0,2630.0,160.0,175,0
0,80,1,28.0,1,1,0,56749.0,26.0,55,0
1,24,1,15.0,0,0,1,37425.0,152.0,196,1
1,28,1,30.0,1,0,0,29610.0,152.0,218,0
1,65,1,28.0,0,1,1,37753.0,124.0,187,0
0,25,1,35.0,1,0,0,42518.0,152.0,238,0
1,56,1,46.0,0,1,1,2630.0,152.0,53,0
0,56,1,28.0,0,1,1,41592.0,60.0,59,0
1,26,1,28.0,1,0,0,37513.0,152.0,212,0
1,29,1,30.0,1,0,0,22117.0,152.0,21,0
0,44,1,28.0,0,2,1,45694.0,122.0,142,1
0,44,1,14.0,0,1,1,33479.0,26.0,268,1
1,27,1,47.0,1,0,0,37566.0,152.0,145,0
0,57,1,28.0,0,2,1,48283.0,26.0,298,0
0,23,1,41.0,0,0,1,40766.0,152.0,132,1
0,73,1,28.0,1,1,0,52746.0,152.0,276,0
0,42,1,28.0,0,1,1,40264.0,124.0,109,0
0,24,1,30.0,1,0,0,24496.0,152.0,173,0
1,44,1,36.0,0,1,1,2630.0,152.0,151,0
0,72,1,46.0,1,1,0,2630.0,124.0,133,0
0,34,1,31.0,0,1,1,2630.0,148.0,214,1
1,23,1,41.0,1,0,0,31625.0,152.0,205,0
0,23,1,14.0,0,0,1,27937.0,26.0,50,0
1,61,1,33.0,0,1,1,36456.0,124.0,220,0
0,28,1,30.0,1,0,0,26378.0,152.0,98,0
0,25,1,41.0,0,0,1,46176.0,152.0,28,0
0,49,1,28.0,0,2,1,25584.0,26.0,159,0
1,76,1,47.0,0,1,1,29186.0,26.0,126,1
0,57,1,28.0,0,1,1,2630.0,122.0,154,0
1,21,1,43.0,1,0,0,54516.0,152.0,236,0
1,24,1,13.0,0,0,0,22087.0,152.0,217,0
0,59,1,28.0,1,1,0,36629.0,120.0,263,0
1,31,1,34.0,1,0,0,29710.0,152.0,141,0
1,37,1,33.0,0,1,1,2630.0,156.0,285,0
0,22,1,8.0,1,0,0,48025.0,152.0,179,0
1,28,1,28.0,1,0,0,66227.0,152.0,23,0
1,47,1,28.0,0,1,1,2630.0,122.0,136,1
1,39,1,14.0,0,1,1,22892.0,163.0,208,1
0,49,1,28.0,0,1,1,43076.0,124.0,120,0
0,40,1,28.0,0,1,1,24119.0,128.0,56,0
0,43,1,8.0,1,1,0,28971.0,30.0,216,0
1,48,1,46.0,1,1,0,27198.0,26.0,121,0
1,33,1,46.0,0,0,1,34006.0,124.0,285,0
0,21,1,2.0,1,0,0,30704.0,160.0,52,0
0,50,1,28.0,0,1,1,2630.0,124.0,11,0
0,21,1,8.0,0,0,1,50695.0,152.0,44,0
1,47,1,48.0,0,1,1,2630.0,26.0,270,0
0,44,1,13.0,0,1,1,26724.0,47.0,146,0
1,48,1,8.0,0,1,0,2630.0,26.0,37,0
0,35,1,46.0,1,1,0,24684.0,152.0,280,0
0,74,1,18.0,0,2,1,42483.0,131.0,285,0
1,49,1,8.0,1,1,0,39185.0,26.0,132,0
0,22,1,8.0,1,0,0,40179.0,152.0,216,0
0,42,1,28.0,0,1,1,72963.0,26.0,287,1
0,25,1,10.0,1,0,0,34664.0,152.0,92,0
0,29,1,30.0,1,0,0,23949.0,152.0,213,0
0,33,1,13.0,1,0,0,24274.0,152.0,30,0
1,56,1,16.0,0,1,1,2630.0,156.0,183,0
1,21,1,43.0,0,0,1,2630.0,160.0,197,0
0,34,1,15.0,0,1,0,23316.0,26.0,234,0
0,55,1,28.0,0,1,1,30868.0,26.0,199,1
1,57,1,41.0,1,1,0,27301.0,152.0,157,0
1,44,1,28.0,0,1,1,26804.0,124.0,281,0
0,22,1,45.0,1,0,0,30408.0,152.0,64,0
1,40,1,40.0,1,1,0,32007.0,26.0,207,0
0,52,1,28.0,0,1,1,47855.0,26.0,45,0
0,71,1,28.0,1,1,0,34940.0,124.0,212,0
0,28,1,41.0,1,0,0,39671.0,152.0,90,0
0,40,1,28.0,0,1,1,37299.0,124.0,65,1
1,22,1,39.0,1,0,0,32602.0,152.0,38,0
0,36,1,5.0,0,1,1,2630.0,26.0,52,0
1,26,1,15.0,0,0,0,35216.0,152.0,236,0
1,50,1,28.0,0,2,1,63046.0,26.0,110,0
0,39,1,50.0,0,1,1,49296.0,124.0,65,0
0,55,1,28.0,0,1,1,45506.0,124.0,35,0
1,53,1,3.0,1,1,0,24915.0,152.0,70,0
1,55,1,37.0,0,1,1,37003.0,26.0,267,0
1,25,1,8.0,1,0,0,36341.0,152.0,65,0
0,71,1,15.0,0,1,0,39383.0,25.0,93,0
0,35,1,8.0,1,1,1,36327.0,124.0,191,0
1,23,1,28.0,1,0,0,60178.0,152.0,10,0
0,23,1,25.0,1,0,0,21890.0,152.0,219,0
0,40,1,27.0,0,1,1,25544.0,26.0,69,0
0,26,1,28.0,1,0,0,47928.0,152.0,161,0
0,70,1,2.0,0,1,1,26649.0,156.0,170,0
1,20,1,46.0,1,0,0,29112.0,160.0,37,0
1,38,1,28.0,0,1,1,19716.0,122.0,222,1
1,26,1,30.0,1,0,0,25642.0,152.0,27,0
0,24,1,28.0,1,1,0,38759.0,124.0,203,0
0,48,1,39.0,0,1,1,41290.0,124.0,154,0
1,28,1,18.0,1,0,0,34508.0,152.0,275,0
0,37,1,28.0,0,1,1,40167.0,124.0,236,0
0,63,1,8.0,0,1,1,49123.0,26.0,94,0
0,43,1,28.0,0,1,1,30550.0,124.0,73,0
1,41,1,10.0,1,1,0,29893.0,26.0,64,0
0,72,1,28.0,0,1,1,40786.0,26.0,41,0
0,45,1,28.0,0,1,1,72963.0,26.0,197,1
0,69,1,8.0,1,1,1,32945.0,25.0,178,0
0,52,1,28.0,0,2,1,2630.0,122.0,258,0
0,41,1,28.0,0,1,1,41941.0,124.0,188,0
1,21,1,46.0,1,0,0,28705.0,160.0,140,0
0,47,1,47.0,1,1,0,28427.0,113.0,145,0
1,29,1,28.0,1,0,0,56305.0,152.0,75,0
0,29,1,7.0,0,0,1,2630.0,124.0,43,1
0,24,1,10.0,0,0,0,43424.0,152.0,54,0
1,46,1,47.0,1,1,0,32273.0,26.0,216,0
1,28,1,32.0,1,0,0,43371.0,152.0,86,0
0,57,1,4.0,0,1,1,35245.0,124.0,173,0
1,24,1,8.0,1,0,0,37153.0,152.0,140,0
1,51,1,8.0,0,1,1,2630.0,26.0,289,0
0,32,1,28.0,0,0,1,72963.0,124.0,203,0
1,23,1,13.0,1,0,0,31880.0,160.0,145,0
1,41,1,28.0,1,1,0,33921.0,26.0,35,0
0,42,1,18.0,0,1,1,38513.0,124.0,130,0
0,51,1,7.0,0,1,0,53755.0,124.0,206,0
0,42,1,41.0,0,1,1,26540.0,124.0,18,0
1,21,1,50.0,1,0,0,41104.0,152.0,102,0
1,24,1,37.0,1,0,0,39932.0,152.0,155,0
0,60,1,31.0,0,1,1,2630.0,98.0,19,0
0,66,1,28.0,0,1,1,72963.0,122.0,38,0
1,24,1,10.0,1,0,0,28652.0,152.0,163,0
1,61,1,33.0,0,1,0,24288.0,124.0,154,0
0,26,1,6.0,1,0,0,21726.0,152.0,97,0
1,28,1,37.0,0,0,1,28062.0,152.0,251,0
0,31,1,28.0,1,0,0,35919.0,152.0,126,0
0,21,1,35.0,0,0,1,24922.0,160.0,242,0
1,44,1,28.0,0,1,1,38970.0,124.0,259,0
1,23,1,36.0,0,0,1,33674.0,152.0,230,0
1,22,1,41.0,1,0,0,72963.0,152.0,190,0
1,25,1,36.0,0,0,1,35544.0,152.0,92,0
0,53,1,28.0,0,2,1,29617.0,7.0,196,1
1,40,1,15.0,0,1,1,41419.0,26.0,121,1
0,21,1,33.0,0,0,1,32996.0,152.0,296,0
1,25,1,18.0,1,0,0,35965.0,152.0,27,0
1,22,1,39.0,0,0,1,2630.0,160.0,97,0
0,25,1,29.0,1,0,0,40083.0,152.0,266,0
1,38,1,28.0,0,2,1,50208.0,26.0,81,0
1,67,1,3.0,0,1,1,19116.0,26.0,94,0
0,63,1,28.0,0,1,1,51208.0,124.0,114,0
1,26,1,28.0,1,0,0,48398.0,152.0,40,0
0,40,1,28.0,0,1,1,2630.0,157.0,84,0
0,34,1,38.0,0,1,1,2630.0,124.0,260,0
1,25,1,11.0,1,0,0,54637.0,152.0,27,0
1,29,1,8.0,1,0,0,37673.0,26.0,26,0
0,56,1,28.0,0,2,1,37230.0,61.0,83,0
1,24,1,11.0,1,0,0,30082.0,152.0,168,0
1,47,1,28.0,1,1,1,50332.0,26.0,179,0
0,40,1,28.0,0,1,1,47600.0,124.0,265,0
1,76,1,28.0,0,1,1,41737.0,26.0,100,0
0,62,1,28.0,0,2,1,54272.0,124.0,263,0
1,24,1,15.0,0,0,0,35425.0,152.0,271,0
1,22,1,8.0,0,0,1,37819.0,152.0,22,0
0,72,1,3.0,0,1,1,39535.0,156.0,81,0
0,28,1,41.0,1,0,0,28199.0,151.0,150,0
1,23,1,25.0,1,0,0,30614.0,152.0,166,0
1,21,1,18.0,0,0,1,43969.0,163.0,197,0
1,22,1,33.0,1,0,0,30776.0,152.0,224,0
1,49,1,48.0,0,1,1,2630.0,124.0,204,1
0,46,1,48.0,0,1,1,2630.0,154.0,228,0
0,30,1,28.0,1,0,0,43441.0,152.0,295,0
1,25,1,47.0,1,0,0,31698.0,152.0,89,0
1,65,1,33.0,1,1,0,2630.0,138.0,228,0
1,22,1,47.0,0,0,1,31191.0,152.0,82,0
0,26,1,2.0,1,0,0,31951.0,152.0,144,0
0,59,1,28.0,0,1,1,38815.0,124.0,79,0
1,25,1,28.0,1,0,0,24188.0,152.0,177,0
1,26,1,14.0,1,0,0,19920.0,152.0,293,0
1,23,1,10.0,1,0,0,30062.0,152.0,276,0
0,23,1,4.0,0,1,1,37494.0,163.0,196,0
0,62,1,11.0,1,1,0,27926.0,26.0,54,0
0,46,1,8.0,0,1,1,46771.0,124.0,247,0
1,23,1,8.0,1,0,0,49401.0,152.0,296,0
1,24,1,33.0,1,0,0,31836.0,152.0,168,0
0,24,1,50.0,1,0,0,42011.0,152.0,230,0
1,21,1,7.0,0,0,1,36424.0,152.0,264,0
1,42,1,50.0,0,1,1,30119.0,124.0,263,0
0,25,1,24.0,1,0,0,32184.0,152.0,217,0
0,29,1,11.0,0,0,1,28540.0,152.0,44,0
1,48,1,28.0,0,1,1,35125.0,124.0,253,0
1,44,1,46.0,1,1,0,30065.0,124.0,123,0
0,25,1,41.0,1,0,0,32501.0,152.0,289,0
1,57,1,29.0,1,1,0,29267.0,152.0,276,0
1,22,1,15.0,0,0,1,31430.0,152.0,216,0
0,33,1,28.0,1,0,1,2630.0,156.0,177,0
1,44,1,0.0,0,1,1,2630.0,26.0,11,0
1,58,1,8.0,1,1,0,34640.0,124.0,277,0
0,70,1,8.0,0,1,1,2630.0,26.0,25,0
1,24,1,22.0,0,1,1,35636.0,124.0,216,0
0,58,1,28.0,0,1,1,30296.0,124.0,162,0
0,22,1,30.0,1,0,0,29510.0,160.0,196,0
1,21,1,36.0,0,0,0,31710.0,152.0,42,0
0,27,1,46.0,1,0,0,39801.0,152.0,183,0
1,30,1,41.0,1,0,0,43721.0,152.0,182,0
1,46,1,28.0,0,1,1,37489.0,124.0,296,0
1,23,1,46.0,1,0,0,25847.0,152.0,278,0
0,70,1,28.0,0,1,1,50444.0,26.0,107,0
1,44,1,28.0,0,1,1,40787.0,29.0,169,1
1,41,1,28.0,0,1,1,41376.0,26.0,232,1
1,24,1,29.0,1,0,0,38512.0,152.0,49,0
1,29,1,32.0,1,0,0,29498.0,152.0,194,0
1,58,1,28.0,0,1,1,35530.0,122.0,143,0
1,47,1,28.0,0,1,1,31113.0,4.0,41,0
1,67,1,28.0,1,1,1,48407.0,47.0,101,0
1,62,1,28.0,1,1,0,46189.0,13.0,138,0
0,78,1,28.0,0,1,1,34358.0,26.0,148,0
1,23,1,36.0,0,0,1,35131.0,152.0,28,0
1,69,1,45.0,1,1,0,43109.0,26.0,179,0
1,78,1,28.0,0,1,1,35401.0,3.0,147,0
1,27,1,6.0,1,0,0,14936.0,152.0,79,0
0,32,1,15.0,1,0,0,39130.0,26.0,184,0
0,21,1,30.0,0,0,1,39792.0,152.0,256,0
0,43,1,18.0,0,1,1,41997.0,10.0,126,0
1,25,1,27.0,1,0,0,30298.0,163.0,112,0
0,45,1,12.0,1,1,0,2630.0,157.0,18,0
1,45,1,47.0,0,1,1,58523.0,124.0,108,0
0,36,1,28.0,1,1,0,58736.0,122.0,54,0
1,20,1,46.0,0,0,1,2630.0,156.0,282,0
1,25,1,27.0,0,0,1,58697.0,152.0,298,0
1,24,1,28.0,1,0,0,37732.0,152.0,165,0
0,40,1,16.0,0,1,1,2630.0,160.0,278,0
0,28,1,8.0,0,0,1,27874.0,152.0,43,1
0,24,1,47.0,1,0,0,41392.0,152.0,292,0
0,32,1,46.0,0,0,0,36813.0,124.0,288,0
1,23,1,8.0,0,0,0,27528.0,152.0,170,0
0,42,1,28.0,0,2,1,29614.0,154.0,109,0
1,21,1,8.0,0,0,1,38690.0,124.0,127,0
1,42,1,28.0,0,1,1,38952.0,26.0,116,0
0,38,1,13.0,0,1,1,2630.0,124.0,244,0
1,28,1,18.0,1,0,0,24985.0,152.0,281,0
1,25,1,47.0,1,0,1,25401.0,152.0,57,0
1,27,1,8.0,0,0,1,2630.0,160.0,113,0
0,54,1,28.0,0,2,1,2630.0,26.0,228,0
1,21,1,6.0,1,0,1,25059.0,160.0,179,0
1,20,1,42.0,0,0,1,2630.0,160.0,227,0
0,57,1,39.0,1,1,0,2630.0,26.0,81,0
1,48,1,28.0,0,0,0,2630.0,1.0,22,0
1,41,1,28.0,0,1,1,32459.0,55.0,144,1
1,22,1,30.0,1,0,0,28565.0,152.0,284,0
0,36,1,28.0,0,1,1,48772.0,52.0,259,0
0,53,1,2.0,1,1,0,29494.0,19.0,86,0
0,68,1,28.0,0,1,1,28133.0,124.0,194,0
0,21,1,45.0,1,0,0,22816.0,153.0,40,0
0,25,1,13.0,1,0,0,18850.0,151.0,151,0
1,22,1,11.0,1,0,0,72963.0,152.0,228,0
0,60,1,28.0,0,1,1,51559.0,26.0,119,0
1,21,1,28.0,1,0,0,33245.0,160.0,79,0
0,29,1,29.0,0,1,1,35682.0,26.0,241,1
1,22,1,2.0,1,0,0,28798.0,152.0,118,0
0,28,1,30.0,1,0,0,26760.0,152.0,246,0
0,73,1,23.0,1,1,0,31980.0,30.0,263,0
0,42,1,28.0,0,1,1,34123.0,124.0,246,1
0,44,1,10.0,1,1,0,31025.0,26.0,15,0
0,72,1,8.0,0,1,1,34323.0,26.0,153,0
0,57,1,28.0,0,1,1,51106.0,26.0,286,1
0,56,1,35.0,1,1,0,32606.0,10.0,274,0
1,75,1,43.0,0,1,1,23965.0,124.0,202,0
0,34,1,18.0,0,0,1,21493.0,163.0,145,0
0,26,1,16.0,1,0,0,12877.0,152.0,260,0
1,31,1,10.0,0,0,1,21200.0,154.0,30,0
0,68,1,50.0,1,1,0,26319.0,8.0,197,0
1,31,1,8.0,0,1,1,41040.0,124.0,149,1
0,27,1,35.0,1,0,0,27990.0,152.0,86,0
0,22,1,28.0,1,0,0,34925.0,152.0,74,0
0,63,1,41.0,1,1,0,37425.0,26.0,282,0
1,46,1,28.0,0,1,0,35052.0,122.0,120,0
1,23,1,6.0,1,0,0,27819.0,152.0,244,0
1,74,1,46.0,0,2,1,55753.0,11.0,192,0
1,56,1,28.0,0,1,1,46978.0,124.0,132,0
0,23,1,33.0,1,0,0,26405.0,152.0,206,0
0,27,1,39.0,1,0,0,28423.0,152.0,269,0
1,24,1,41.0,1,0,0,27158.0,152.0,116,0
1,24,1,12.0,1,0,0,24806.0,152.0,40,0
0,48,1,8.0,0,1,1,42100.0,124.0,247,1
0,63,1,28.0,0,2,1,46860.0,26.0,209,0
0,27,1,41.0,1,0,0,30939.0,152.0,194,0
0,25,1,37.0,1,0,0,2630.0,152.0,15,0
0,25,1,47.0,1,0,0,28181.0,152.0,269,0
0,60,1,46.0,1,1,1,25036.0,154.0,134,0
0,23,1,49.0,1,0,0,19062.0,152.0,168,0
0,56,1,20.0,0,1,1,2630.0,26.0,147,0
0,34,1,21.0,1,1,1,35357.0,124.0,167,0
0,80,1,28.0,1,1,0,55616.0,152.0,179,0
0,71,1,28.0,1,1,0,50607.0,26.0,10,0
1,22,1,28.0,0,0,1,2630.0,163.0,74,0
0,25,1,23.0,1,0,0,27518.0,152.0,128,0
0,40,1,19.0,1,1,0,2630.0,122.0,46,0
0,62,1,28.0,0,1,1,31378.0,26.0,147,0
0,29,1,15.0,1,0,0,40289.0,152.0,46,0
0,69,1,28.0,0,2,1,51235.0,26.0,249,0
1,25,1,41.0,1,0,1,25011.0,152.0,102,0
0,70,1,48.0,0,1,0,2630.0,26.0,61,0
0,20,1,25.0,1,0,0,20857.0,160.0,95,0
0,38,1,19.0,1,1,0,27045.0,122.0,14,0
0,24,1,29.0,1,0,0,24897.0,152.0,43,0
1,35,1,15.0,0,1,1,24141.0,160.0,263,0
0,25,1,10.0,1,0,0,31082.0,152.0,169,0
0,51,1,46.0,1,1,0,25219.0,92.0,80,0
1,39,1,28.0,0,1,1,41694.0,124.0,239,0
0,60,1,15.0,0,1,1,44047.0,26.0,249,0
1,22,1,8.0,1,0,0,38817.0,152.0,40,0
1,49,1,41.0,1,1,0,50653.0,109.0,83,0
1,41,1,9.0,0,1,1,2630.0,124.0,24,0
0,31,1,11.0,0,0,1,2630.0,154.0,235,0
0,30,1,21.0,1,0,0,30877.0,152.0,29,0
0,53,1,28.0,0,1,1,28300.0,26.0,287,1
1,23,1,28.0,1,0,0,37200.0,152.0,176,0
0,25,1,27.0,0,0,1,20696.0,124.0,241,0
1,39,1,8.0,1,1,0,28150.0,152.0,18,0
0,26,1,30.0,1,0,0,26148.0,152.0,56,0
0,43,1,6.0,0,1,1,31884.0,26.0,107,0
0,49,1,18.0,0,1,1,25223.0,124.0,21,0
1,44,1,28.0,0,1,1,45336.0,122.0,197,0
0,27,1,47.0,1,0,0,2630.0,160.0,179,0
0,22,1,16.0,0,0,1,34262.0,152.0,212,0
1,27,1,50.0,1,0,0,27656.0,152.0,124,0
0,45,1,28.0,0,1,1,35063.0,26.0,189,0
0,53,1,28.0,0,2,1,52778.0,124.0,165,0
0,23,1,11.0,0,0,1,41078.0,152.0,281,0
1,66,1,50.0,0,2,1,30723.0,31.0,242,0
0,78,1,28.0,1,1,1,2630.0,124.0,161,0
0,49,1,28.0,0,1,1,48490.0,124.0,166,1
1,52,1,28.0,0,1,1,41055.0,26.0,249,0
1,63,0,28.0,0,1,1,26871.0,122.0,82,0
0,39,1,28.0,1,1,0,2630.0,24.0,169,0
0,22,1,37.0,0,0,0,51008.0,152.0,13,0
0,22,1,8.0,0,0,1,2630.0,152.0,15,0
0,23,1,8.0,1,0,0,47757.0,152.0,42,0
1,29,1,33.0,0,1,1,25605.0,124.0,127,0
1,25,1,15.0,0,0,0,45117.0,152.0,64,0
0,35,1,48.0,0,1,1,2630.0,26.0,149,0
0,47,1,43.0,0,1,1,28154.0,26.0,72,0
1,54,1,28.0,0,1,1,39136.0,26.0,172,0
1,55,1,26.0,1,1,0,39456.0,124.0,182,0
1,22,1,2.0,1,0,0,37068.0,152.0,81,0
0,37,1,28.0,0,1,1,31798.0,122.0,161,1
1,23,1,8.0,0,0,1,40853.0,26.0,92,0
1,36,1,28.0,0,1,1,39117.0,26.0,172,1
0,24,1,28.0,0,0,1,32806.0,152.0,265,1
1,25,1,14.0,1,0,0,38286.0,152.0,106,0
1,27,1,36.0,0,0,1,26244.0,152.0,262,0
1,25,1,14.0,1,0,0,34693.0,26.0,54,0
0,29,1,3.0,1,0,0,38945.0,152.0,72,0
1,25,1,36.0,0,0,0,34468.0,152.0,220,0
1,59,1,28.0,0,1,1,60801.0,122.0,192,1
0,26,1,8.0,1,0,0,31985.0,152.0,207,0
0,27,1,30.0,1,0,0,38472.0,152.0,198,0
1,29,1,28.0,0,1,0,44307.0,154.0,149,0
1,34,1,33.0,1,1,0,37594.0,152.0,105,0
0,51,1,28.0,0,1,1,51307.0,26.0,23,1
0,44,1,9.0,0,1,1,36018.0,25.0,122,0
0,59,1,48.0,0,2,1,2630.0,15.0,36,0
1,52,1,28.0,1,1,0,23042.0,124.0,176,0
1,24,1,50.0,1,0,0,34822.0,152.0,73,0
0,22,1,36.0,0,0,1,34720.0,152.0,285,0
1,26,1,43.0,1,0,0,24549.0,152.0,10,0
0,30,1,9.0,0,0,1,33656.0,152.0,31,0
1,25,1,15.0,1,0,0,2630.0,151.0,262,0
1,47,1,41.0,0,1,0,42409.0,31.0,64,1
0,37,1,28.0,1,1,0,37548.0,26.0,167,0
0,48,1,13.0,1,1,0,32768.0,124.0,202,0
0,34,1,8.0,0,1,1,64830.0,124.0,84,0
1,36,1,28.0,0,1,1,40160.0,124.0,123,1
0,56,1,28.0,1,1,0,30795.0,122.0,122,0
0,38,1,4.0,1,1,0,2630.0,154.0,291,0
0,48,1,28.0,0,1,1,34407.0,26.0,215,0
1,32,1,8.0,1,1,0,27334.0,26.0,144,0
0,25,1,41.0,1,0,0,34946.0,152.0,203,0
1,36,1,28.0,0,1,1,34676.0,157.0,278,1
0,32,1,21.0,1,0,0,23213.0,152.0,276,0
0,26,1,35.0,1,0,0,42001.0,152.0,207,0
1,25,1,11.0,1,0,0,2630.0,152.0,106,0
0,60,1,36.0,1,1,0,32997.0,26.0,191,0
0,21,1,36.0,0,0,1,35605.0,152.0,54,0
0,47,1,28.0,1,1,0,31443.0,26.0,17,0
0,33,1,8.0,0,1,1,2630.0,156.0,138,1
0,49,1,47.0,0,1,1,2630.0,16.0,246,0
0,36,1,3.0,0,1,1,37603.0,157.0,67,1
1,73,1,2.0,1,1,0,32072.0,152.0,198,0
1,44,1,17.0,0,1,1,30947.0,124.0,257,0
1,29,1,21.0,1,0,0,29462.0,152.0,63,0
1,77,1,28.0,0,1,0,27064.0,124.0,66,0
1,42,1,28.0,0,1,1,63694.0,124.0,76,0
0,42,1,28.0,0,1,1,33765.0,26.0,39,0
1,48,1,28.0,0,1,1,47434.0,26.0,121,1
0,30,1,8.0,0,0,1,41158.0,26.0,183,0
1,58,1,10.0,1,1,0,34205.0,152.0,54,0
0,44,1,28.0,0,1,1,47114.0,26.0,15,0
0,26,1,41.0,1,0,0,36773.0,152.0,26,0
